TANGGAL,TN,TX,TAVG,RR,SS,RH_AVG,BULAN,Hasil_KNN,Label_KNN,TN_norm,TX_norm,TAVG_norm,RR_norm,SS_norm,RH_AVG_norm,BULAN_norm,TN_norm_kemarin,TX_norm_kemarin,TAVG_norm_kemarin,SS_norm_kemarin,RH_AVG_norm_kemarin,Algoritma_Terpilih,Prediksi_Final_Cuaca,Label_Prediksi,Cluster_Iklim
2025-05-31,23.5,33.6,26.3,0.2,8.0,77.0,5.0,0,Tidak Hujan,0.73015873015873,0.774509803921569,0.5815899581589956,0.0013642564802182,0.8080808080808081,0.2698412698412698,0.3636363636363636,0.7777777777777778,0.7549019607843138,0.7824267782426776,0.7272727272727273,0.6825396825396826,Naive Bayes,0,Tidak Hujan,0
2025-06-01,22.4,30.8,26.1,5.2,7.5,80.0,6.0,0,Tidak Hujan,0.555555555555555,0.5000000000000003,0.5481171548117154,0.0354706684856753,0.7575757575757576,0.365079365079365,0.4545454545454545,0.73015873015873,0.774509803921569,0.5815899581589956,0.8080808080808081,0.2698412698412698,Naive Bayes,0,Tidak Hujan,0
2025-06-02,22.5,33.2,27.3,0.0,2.6,68.5,6.0,0,Tidak Hujan,0.5714285714285711,0.7352941176470593,0.7489539748953974,0.0,0.2626262626262626,0.0,0.4545454545454545,0.555555555555555,0.5000000000000003,0.5481171548117154,0.7575757575757576,0.365079365079365,Naive Bayes,0,Tidak Hujan,0
2025-06-03,22.9,32.8,26.5,0.0,7.1,86.0,6.0,0,Tidak Hujan,0.6349206349206344,0.696078431372549,0.6150627615062759,0.0,0.7171717171717171,0.5555555555555556,0.4545454545454545,0.5714285714285711,0.7352941176470593,0.7489539748953974,0.2626262626262626,0.0,Naive Bayes,0,Tidak Hujan,0
2025-06-04,23.4,33.6,27.1,0.0,5.0,84.0,6.0,0,Tidak Hujan,0.7142857142857139,0.774509803921569,0.7154811715481172,0.0,0.5050505050505051,0.492063492063492,0.4545454545454545,0.6349206349206344,0.696078431372549,0.6150627615062759,0.7171717171717171,0.5555555555555556,Naive Bayes,0,Tidak Hujan,0
2025-06-05,23.2,33.5,27.0,0.0,7.9,86.0,6.0,0,Tidak Hujan,0.6825396825396822,0.7647058823529413,0.6987447698744768,0.0,0.797979797979798,0.5555555555555556,0.4545454545454545,0.7142857142857139,0.774509803921569,0.7154811715481172,0.5050505050505051,0.492063492063492,Naive Bayes,0,Tidak Hujan,0
2025-06-06,23.2,32.3,26.6,8.0,5.9,89.0,6.0,0,Tidak Hujan,0.6825396825396822,0.6470588235294117,0.6317991631799164,0.0545702592087312,0.595959595959596,0.6507936507936508,0.4545454545454545,0.6825396825396822,0.7647058823529413,0.6987447698744768,0.797979797979798,0.5555555555555556,Naive Bayes,1,Hujan,0
2025-06-07,23.4,33.2,26.6,0.0,3.7,87.0,6.0,1,Hujan,0.7142857142857139,0.7352941176470593,0.6317991631799164,0.0,0.3737373737373737,0.5873015873015873,0.4545454545454545,0.6825396825396822,0.6470588235294117,0.6317991631799164,0.595959595959596,0.6507936507936508,Naive Bayes,1,Hujan,1
2025-06-08,21.7,32.9,26.8,6.4,7.6,77.0,6.0,0,Tidak Hujan,0.4444444444444438,0.7058823529411765,0.6652719665271966,0.043656207366985,0.7676767676767676,0.2698412698412698,0.4545454545454545,0.7142857142857139,0.7352941176470593,0.6317991631799164,0.3737373737373737,0.5873015873015873,Naive Bayes,0,Tidak Hujan,0
2025-06-09,23.5,32.8,27.6,0.0,8.0,87.0,6.0,0,Tidak Hujan,0.73015873015873,0.696078431372549,0.799163179916318,0.0,0.8080808080808081,0.5873015873015873,0.4545454545454545,0.4444444444444438,0.7058823529411765,0.6652719665271966,0.7676767676767676,0.2698412698412698,Naive Bayes,0,Tidak Hujan,0
