TANGGAL,TN,TX,TAVG,RR,SS,RH_AVG,BULAN,Hasil_KNN,Label_KNN,TN_norm,TX_norm,TAVG_norm,RR_norm,SS_norm,RH_AVG_norm,BULAN_norm,TN_norm_kemarin,TX_norm_kemarin,TAVG_norm_kemarin,SS_norm_kemarin,RH_AVG_norm_kemarin,Algoritma_Terpilih,Prediksi_Final_Cuaca,Label_Prediksi,Cluster_Iklim
2024-08-09,23.6,33.4,29.5,0.0,2.5,74.5,8.0,0,Tidak Hujan,0.4250000000000007,0.7249999999999996,1.0,0.0,0.3012048192771084,0.0,0.6363636363636364,0.7750000000000004,0.625,0.75,0.0,0.0,Naive Bayes,0,Tidak Hujan,0
2024-08-10,21.9,33.4,28.5,0.0,7.5,74.5,8.0,0,Tidak Hujan,0.0,0.7249999999999996,0.75,0.0,0.9036144578313252,0.0,0.6363636363636364,0.4250000000000007,0.7249999999999996,1.0,0.3012048192771084,0.0,Naive Bayes,0,Tidak Hujan,1
2024-08-11,23.6,32.8,29.3,0.0,7.0,74.5,8.0,0,Tidak Hujan,0.4250000000000007,0.5749999999999993,0.9500000000000002,0.0,0.8433734939759036,0.0,0.6363636363636364,0.0,0.7249999999999996,0.75,0.9036144578313252,0.0,Naive Bayes,0,Tidak Hujan,1
2024-08-12,22.2,33.0,26.3,0.0,8.0,84.0,8.0,0,Tidak Hujan,0.0750000000000001,0.625,0.2000000000000001,0.0,0.9638554216867468,0.4871794871794871,0.6363636363636364,0.4250000000000007,0.5749999999999993,0.9500000000000002,0.8433734939759036,0.0,Naive Bayes,0,Tidak Hujan,1
2024-08-13,23.2,33.6,28.1,5.0,5.5,75.0,8.0,0,Tidak Hujan,0.3250000000000002,0.7750000000000004,0.6500000000000004,0.0328947368421052,0.6626506024096385,0.0256410256410256,0.6363636363636364,0.0750000000000001,0.625,0.2000000000000001,0.9638554216867468,0.4871794871794871,Naive Bayes,0,Tidak Hujan,1
2024-08-14,25.0,32.6,29.0,0.5,6.5,80.0,8.0,0,Tidak Hujan,0.7750000000000004,0.5250000000000004,0.875,0.0032894736842105,0.7831325301204819,0.282051282051282,0.6363636363636364,0.3250000000000002,0.7750000000000004,0.6500000000000004,0.6626506024096385,0.0256410256410256,Naive Bayes,0,Tidak Hujan,1
2024-08-15,22.8,34.5,27.1,0.0,5.5,76.0,8.0,0,Tidak Hujan,0.2250000000000005,1.0,0.4000000000000003,0.0,0.6626506024096385,0.0769230769230769,0.6363636363636364,0.7750000000000004,0.5250000000000004,0.875,0.7831325301204819,0.282051282051282,Naive Bayes,0,Tidak Hujan,1
2024-08-16,22.2,33.6,27.2,0.0,8.0,78.0,8.0,0,Tidak Hujan,0.0750000000000001,0.7750000000000004,0.4249999999999998,0.0,0.9638554216867468,0.1794871794871795,0.6363636363636364,0.2250000000000005,1.0,0.4000000000000003,0.6626506024096385,0.0769230769230769,Naive Bayes,0,Tidak Hujan,1
2024-08-17,24.2,34.0,28.1,0.0,8.0,76.0,8.0,0,Tidak Hujan,0.5750000000000002,0.875,0.6500000000000004,0.0,0.9638554216867468,0.0769230769230769,0.6363636363636364,0.0750000000000001,0.7750000000000004,0.4249999999999998,0.9638554216867468,0.1794871794871795,Naive Bayes,0,Tidak Hujan,1
2024-08-18,23.4,33.2,27.7,0.0,8.0,84.0,8.0,0,Tidak Hujan,0.375,0.6750000000000007,0.5499999999999998,0.0,0.9638554216867468,0.4871794871794871,0.6363636363636364,0.5750000000000002,0.875,0.6500000000000004,0.9638554216867468,0.0769230769230769,Naive Bayes,0,Tidak Hujan,1
2024-08-19,24.2,33.0,28.0,0.5,8.0,83.0,8.0,0,Tidak Hujan,0.5750000000000002,0.625,0.625,0.0032894736842105,0.9638554216867468,0.4358974358974359,0.6363636363636364,0.375,0.6750000000000007,0.5499999999999998,0.9638554216867468,0.4871794871794871,Naive Bayes,0,Tidak Hujan,1
2024-08-20,24.0,33.0,27.4,0.1,6.5,89.0,8.0,0,Tidak Hujan,0.5250000000000004,0.625,0.4749999999999996,0.0006578947368421,0.7831325301204819,0.7435897435897436,0.6363636363636364,0.5750000000000002,0.625,0.625,0.9638554216867468,0.4358974358974359,Naive Bayes,1,Hujan,1
2024-08-21,23.8,33.2,26.8,4.5,3.2,84.0,8.0,0,Tidak Hujan,0.4750000000000005,0.6750000000000007,0.3250000000000002,0.0296052631578947,0.3855421686746987,0.4871794871794871,0.6363636363636364,0.5250000000000004,0.625,0.4749999999999996,0.7831325301204819,0.7435897435897436,Naive Bayes,1,Hujan,0
2024-08-22,24.0,30.5,25.6,1.0,3.2,94.0,8.0,1,Hujan,0.5250000000000004,0.0,0.0250000000000003,0.006578947368421,0.3855421686746987,1.0,0.6363636363636364,0.4750000000000005,0.6750000000000007,0.3250000000000002,0.3855421686746987,0.4871794871794871,Naive Bayes,1,Hujan,0
2024-08-23,22.6,31.4,25.9,0.1,0.0,92.0,8.0,1,Hujan,0.1750000000000007,0.2249999999999996,0.0999999999999996,0.0006578947368421,0.0,0.8974358974358975,0.6363636363636364,0.5250000000000004,0.0,0.0250000000000003,0.3855421686746987,1.0,Naive Bayes,1,Hujan,0
2024-08-24,24.6,33.6,29.5,9.6,1.4,74.5,8.0,0,Tidak Hujan,0.6750000000000007,0.7750000000000004,1.0,0.0631578947368421,0.1686746987951807,0.0,0.6363636363636364,0.1750000000000007,0.2249999999999996,0.0999999999999996,0.0,0.8974358974358975,Naive Bayes,0,Tidak Hujan,0
2024-08-25,22.8,31.6,26.8,0.0,5.5,85.0,8.0,0,Tidak Hujan,0.2250000000000005,0.2750000000000003,0.3250000000000002,0.0,0.6626506024096385,0.5384615384615384,0.6363636363636364,0.6750000000000007,0.7750000000000004,1.0,0.1686746987951807,0.0,Naive Bayes,0,Tidak Hujan,0
2024-08-26,23.0,32.0,27.5,0.1,1.9,81.0,8.0,0,Tidak Hujan,0.2750000000000003,0.375,0.5,0.0006578947368421,0.2289156626506023,0.3333333333333333,0.6363636363636364,0.2250000000000005,0.2750000000000003,0.3250000000000002,0.6626506024096385,0.5384615384615384,Naive Bayes,1,Hujan,0
2024-08-27,24.6,33.2,28.1,3.0,0.3,77.0,8.0,0,Tidak Hujan,0.6750000000000007,0.6750000000000007,0.6500000000000004,0.0197368421052631,0.036144578313253,0.1282051282051282,0.6363636363636364,0.2750000000000003,0.375,0.5,0.2289156626506023,0.3333333333333333,Naive Bayes,0,Tidak Hujan,0
2024-08-28,24.0,33.2,27.6,0.0,4.0,82.0,8.0,0,Tidak Hujan,0.5250000000000004,0.6750000000000007,0.5250000000000004,0.0,0.4819277108433734,0.3846153846153846,0.6363636363636364,0.6750000000000007,0.6750000000000007,0.6500000000000004,0.036144578313253,0.1282051282051282,Naive Bayes,0,Tidak Hujan,0
2024-08-29,23.4,32.4,28.7,19.5,6.2,74.5,8.0,0,Tidak Hujan,0.375,0.4749999999999996,0.7999999999999998,0.1282894736842105,0.7469879518072289,0.0,0.6363636363636364,0.5250000000000004,0.6750000000000007,0.5250000000000004,0.4819277108433734,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-08-30,23.4,30.5,25.8,31.5,4.9,89.0,8.0,0,Tidak Hujan,0.375,0.0,0.0750000000000001,0.2072368421052631,0.5903614457831325,0.7435897435897436,0.6363636363636364,0.375,0.4749999999999996,0.7999999999999998,0.7469879518072289,0.0,Naive Bayes,0,Tidak Hujan,1
2024-08-31,23.8,30.5,26.5,1.0,0.1,86.0,8.0,1,Hujan,0.4750000000000005,0.0,0.25,0.006578947368421,0.0120481927710843,0.5897435897435898,0.6363636363636364,0.375,0.0,0.0750000000000001,0.5903614457831325,0.7435897435897436,Naive Bayes,1,Hujan,0
2024-09-01,23.8,32.0,27.7,0.1,0.0,86.0,9.0,0,Tidak Hujan,0.4750000000000005,0.375,0.5499999999999998,0.0006578947368421,0.0,0.5897435897435898,0.7272727272727273,0.4750000000000005,0.0,0.25,0.0120481927710843,0.5897435897435898,Naive Bayes,1,Hujan,0
2024-09-02,23.0,32.4,27.3,0.0,4.8,82.0,9.0,0,Tidak Hujan,0.2750000000000003,0.4749999999999996,0.4500000000000002,0.0,0.5783132530120482,0.3846153846153846,0.7272727272727273,0.4750000000000005,0.375,0.5499999999999998,0.0,0.5897435897435898,Naive Bayes,1,Hujan,0
2024-09-03,23.4,32.6,27.3,1.0,4.5,81.0,9.0,0,Tidak Hujan,0.375,0.5250000000000004,0.4500000000000002,0.006578947368421,0.5421686746987951,0.3333333333333333,0.7272727272727273,0.2750000000000003,0.4749999999999996,0.4500000000000002,0.5783132530120482,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-09-04,24.0,32.2,27.6,0.0,4.5,77.0,9.0,0,Tidak Hujan,0.5250000000000004,0.4250000000000007,0.5250000000000004,0.0,0.5421686746987951,0.1282051282051282,0.7272727272727273,0.375,0.5250000000000004,0.4500000000000002,0.5421686746987951,0.3333333333333333,Naive Bayes,0,Tidak Hujan,1
2024-09-05,23.2,32.6,28.4,0.1,2.2,81.0,9.0,0,Tidak Hujan,0.3250000000000002,0.5250000000000004,0.7249999999999996,0.0006578947368421,0.2650602409638554,0.3333333333333333,0.7272727272727273,0.5250000000000004,0.4250000000000007,0.5250000000000004,0.5421686746987951,0.1282051282051282,Naive Bayes,0,Tidak Hujan,0
2024-09-06,24.2,33.4,28.5,4.5,6.7,79.0,9.0,0,Tidak Hujan,0.5750000000000002,0.7249999999999996,0.75,0.0296052631578947,0.8072289156626505,0.2307692307692307,0.7272727272727273,0.3250000000000002,0.5250000000000004,0.7249999999999996,0.2650602409638554,0.3333333333333333,Naive Bayes,0,Tidak Hujan,1
2024-09-07,24.6,30.6,27.3,0.1,5.0,82.0,9.0,0,Tidak Hujan,0.6750000000000007,0.0250000000000003,0.4500000000000002,0.0006578947368421,0.6024096385542168,0.3846153846153846,0.7272727272727273,0.5750000000000002,0.7249999999999996,0.75,0.8072289156626505,0.2307692307692307,Naive Bayes,0,Tidak Hujan,1
2024-09-08,24.4,33.8,28.3,0.1,1.0,82.0,9.0,0,Tidak Hujan,0.625,0.8249999999999993,0.7000000000000002,0.0006578947368421,0.1204819277108433,0.3846153846153846,0.7272727272727273,0.6750000000000007,0.0250000000000003,0.4500000000000002,0.6024096385542168,0.3846153846153846,Naive Bayes,0,Tidak Hujan,0
2024-09-09,24.0,33.6,28.0,0.1,7.0,83.0,9.0,0,Tidak Hujan,0.5250000000000004,0.7750000000000004,0.625,0.0006578947368421,0.8433734939759036,0.4358974358974359,0.7272727272727273,0.625,0.8249999999999993,0.7000000000000002,0.1204819277108433,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-09-10,24.4,34.5,29.3,0.0,6.7,74.5,9.0,0,Tidak Hujan,0.625,1.0,0.9500000000000002,0.0,0.8072289156626505,0.0,0.7272727272727273,0.5250000000000004,0.7750000000000004,0.625,0.8433734939759036,0.4358974358974359,Naive Bayes,0,Tidak Hujan,1
2024-09-11,24.6,33.6,29.5,0.0,8.0,74.5,9.0,0,Tidak Hujan,0.6750000000000007,0.7750000000000004,1.0,0.0,0.9638554216867468,0.0,0.7272727272727273,0.625,1.0,0.9500000000000002,0.8072289156626505,0.0,Naive Bayes,0,Tidak Hujan,1
2024-09-12,25.6,34.5,29.5,0.0,8.0,74.5,9.0,0,Tidak Hujan,0.9250000000000008,1.0,1.0,0.0,0.9638554216867468,0.0,0.7272727272727273,0.6750000000000007,0.7750000000000004,1.0,0.9638554216867468,0.0,Naive Bayes,0,Tidak Hujan,1
2024-09-13,25.9,34.0,29.5,0.0,2.9,74.5,9.0,0,Tidak Hujan,1.0,0.875,1.0,0.0,0.3493975903614457,0.0,0.7272727272727273,0.9250000000000008,1.0,1.0,0.9638554216867468,0.0,Naive Bayes,0,Tidak Hujan,1
2024-09-14,25.0,34.5,29.5,0.0,8.0,74.5,9.0,0,Tidak Hujan,0.7750000000000004,1.0,1.0,0.0,0.9638554216867468,0.0,0.7272727272727273,1.0,0.875,1.0,0.3493975903614457,0.0,Naive Bayes,0,Tidak Hujan,1
2024-09-15,23.4,34.5,29.5,0.0,3.6,74.5,9.0,0,Tidak Hujan,0.375,1.0,1.0,0.0,0.4337349397590361,0.0,0.7272727272727273,0.7750000000000004,1.0,1.0,0.9638554216867468,0.0,Naive Bayes,0,Tidak Hujan,1
2024-09-16,23.4,33.6,27.4,0.0,8.0,79.0,9.0,0,Tidak Hujan,0.375,0.7750000000000004,0.4749999999999996,0.0,0.9638554216867468,0.2307692307692307,0.7272727272727273,0.375,1.0,1.0,0.4337349397590361,0.0,Naive Bayes,0,Tidak Hujan,1
2024-09-17,22.2,32.6,27.9,0.1,7.3,80.0,9.0,0,Tidak Hujan,0.0750000000000001,0.5250000000000004,0.5999999999999996,0.0006578947368421,0.8795180722891566,0.282051282051282,0.7272727272727273,0.375,0.7750000000000004,0.4749999999999996,0.9638554216867468,0.2307692307692307,Naive Bayes,0,Tidak Hujan,1
2024-09-18,23.6,33.4,27.6,0.0,5.0,81.0,9.0,0,Tidak Hujan,0.4250000000000007,0.7249999999999996,0.5250000000000004,0.0,0.6024096385542168,0.3333333333333333,0.7272727272727273,0.0750000000000001,0.5250000000000004,0.5999999999999996,0.8795180722891566,0.282051282051282,Naive Bayes,0,Tidak Hujan,1
2024-09-19,24.2,33.6,28.4,0.1,6.2,82.0,9.0,0,Tidak Hujan,0.5750000000000002,0.7750000000000004,0.7249999999999996,0.0006578947368421,0.7469879518072289,0.3846153846153846,0.7272727272727273,0.4250000000000007,0.7249999999999996,0.5250000000000004,0.6024096385542168,0.3333333333333333,Naive Bayes,0,Tidak Hujan,1
2024-09-20,24.8,34.5,28.6,0.0,6.7,80.0,9.0,0,Tidak Hujan,0.7250000000000005,1.0,0.7750000000000004,0.0,0.8072289156626505,0.282051282051282,0.7272727272727273,0.5750000000000002,0.7750000000000004,0.7249999999999996,0.7469879518072289,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-09-21,21.9,32.4,27.4,1.0,1.6,85.0,9.0,1,Hujan,0.0,0.4749999999999996,0.4749999999999996,0.006578947368421,0.1927710843373493,0.5384615384615384,0.7272727272727273,0.7250000000000005,1.0,0.7750000000000004,0.8072289156626505,0.282051282051282,Naive Bayes,0,Tidak Hujan,0
2024-09-22,23.6,33.8,28.0,0.0,1.3,81.0,9.0,0,Tidak Hujan,0.4250000000000007,0.8249999999999993,0.625,0.0,0.1566265060240964,0.3333333333333333,0.7272727272727273,0.0,0.4749999999999996,0.4749999999999996,0.1927710843373493,0.5384615384615384,Naive Bayes,0,Tidak Hujan,0
2024-09-23,24.0,32.6,28.2,68.5,7.8,82.0,9.0,0,Tidak Hujan,0.5250000000000004,0.5250000000000004,0.6749999999999998,0.4506578947368421,0.9397590361445782,0.3846153846153846,0.7272727272727273,0.4250000000000007,0.8249999999999993,0.625,0.1566265060240964,0.3333333333333333,Naive Bayes,0,Tidak Hujan,1
2024-09-24,24.6,33.4,28.4,0.0,5.9,85.0,9.0,0,Tidak Hujan,0.6750000000000007,0.7249999999999996,0.7249999999999996,0.0,0.7108433734939759,0.5384615384615384,0.7272727272727273,0.5250000000000004,0.5250000000000004,0.6749999999999998,0.9397590361445782,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-09-25,24.2,32.4,28.1,0.0,7.7,82.0,9.0,0,Tidak Hujan,0.5750000000000002,0.4749999999999996,0.6500000000000004,0.0,0.927710843373494,0.3846153846153846,0.7272727272727273,0.6750000000000007,0.7249999999999996,0.7249999999999996,0.7108433734939759,0.5384615384615384,Naive Bayes,0,Tidak Hujan,1
2024-09-26,24.0,33.2,28.1,0.1,4.2,82.0,9.0,0,Tidak Hujan,0.5250000000000004,0.6750000000000007,0.6500000000000004,0.0006578947368421,0.5060240963855421,0.3846153846153846,0.7272727272727273,0.5750000000000002,0.4749999999999996,0.6500000000000004,0.927710843373494,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-09-27,24.0,32.8,28.3,0.0,6.0,80.0,9.0,0,Tidak Hujan,0.5250000000000004,0.5749999999999993,0.7000000000000002,0.0,0.7228915662650601,0.282051282051282,0.7272727272727273,0.5250000000000004,0.6750000000000007,0.6500000000000004,0.5060240963855421,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-09-28,22.4,32.6,27.2,0.1,7.5,82.0,9.0,0,Tidak Hujan,0.125,0.5250000000000004,0.4249999999999998,0.0006578947368421,0.9036144578313252,0.3846153846153846,0.7272727272727273,0.5250000000000004,0.5749999999999993,0.7000000000000002,0.7228915662650601,0.282051282051282,Naive Bayes,0,Tidak Hujan,1
2024-09-29,23.0,34.5,27.1,8.5,5.9,84.0,9.0,0,Tidak Hujan,0.2750000000000003,1.0,0.4000000000000003,0.0559210526315789,0.7108433734939759,0.4871794871794871,0.7272727272727273,0.125,0.5250000000000004,0.4249999999999998,0.9036144578313252,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-09-30,24.4,34.2,28.5,0.1,4.6,77.0,9.0,0,Tidak Hujan,0.625,0.9250000000000008,0.75,0.0006578947368421,0.5542168674698794,0.1282051282051282,0.7272727272727273,0.2750000000000003,1.0,0.4000000000000003,0.7108433734939759,0.4871794871794871,Naive Bayes,0,Tidak Hujan,1
2024-10-01,21.9,33.4,27.0,0.0,6.4,79.0,10.0,0,Tidak Hujan,0.0,0.7249999999999996,0.375,0.0,0.7710843373493975,0.2307692307692307,0.8181818181818182,0.625,0.9250000000000008,0.75,0.5542168674698794,0.1282051282051282,Naive Bayes,0,Tidak Hujan,1
2024-10-02,24.0,32.8,27.6,0.0,6.2,83.0,10.0,0,Tidak Hujan,0.5250000000000004,0.5749999999999993,0.5250000000000004,0.0,0.7469879518072289,0.4358974358974359,0.8181818181818182,0.0,0.7249999999999996,0.375,0.7710843373493975,0.2307692307692307,Naive Bayes,0,Tidak Hujan,1
2024-10-03,22.4,33.0,27.5,0.1,4.0,82.0,10.0,0,Tidak Hujan,0.125,0.625,0.5,0.0006578947368421,0.4819277108433734,0.3846153846153846,0.8181818181818182,0.5250000000000004,0.5749999999999993,0.5250000000000004,0.7469879518072289,0.4358974358974359,Naive Bayes,0,Tidak Hujan,1
2024-10-04,22.2,33.4,28.3,2.0,8.0,78.0,10.0,0,Tidak Hujan,0.0750000000000001,0.7249999999999996,0.7000000000000002,0.0131578947368421,0.9638554216867468,0.1794871794871795,0.8181818181818182,0.125,0.625,0.5,0.4819277108433734,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-10-05,25.0,32.4,28.6,0.0,8.0,81.0,10.0,0,Tidak Hujan,0.7750000000000004,0.4749999999999996,0.7750000000000004,0.0,0.9638554216867468,0.3333333333333333,0.8181818181818182,0.0750000000000001,0.7249999999999996,0.7000000000000002,0.9638554216867468,0.1794871794871795,Naive Bayes,0,Tidak Hujan,1
2024-10-06,24.2,34.4,29.5,0.0,7.9,74.5,10.0,0,Tidak Hujan,0.5750000000000002,0.9749999999999996,1.0,0.0,0.9518072289156626,0.0,0.8181818181818182,0.7750000000000004,0.4749999999999996,0.7750000000000004,0.9638554216867468,0.3333333333333333,Naive Bayes,0,Tidak Hujan,1
2024-10-07,24.0,34.5,29.0,0.0,8.0,74.5,10.0,0,Tidak Hujan,0.5250000000000004,1.0,0.875,0.0,0.9638554216867468,0.0,0.8181818181818182,0.5750000000000002,0.9749999999999996,1.0,0.9518072289156626,0.0,Naive Bayes,0,Tidak Hujan,1
2024-10-08,23.0,32.6,27.6,38.0,8.0,82.0,10.0,0,Tidak Hujan,0.2750000000000003,0.5250000000000004,0.5250000000000004,0.25,0.9638554216867468,0.3846153846153846,0.8181818181818182,0.5250000000000004,1.0,0.875,0.9638554216867468,0.0,Naive Bayes,0,Tidak Hujan,1
2024-10-09,23.0,32.8,27.1,4.8,8.0,88.0,10.0,0,Tidak Hujan,0.2750000000000003,0.5749999999999993,0.4000000000000003,0.031578947368421,0.9638554216867468,0.6923076923076923,0.8181818181818182,0.2750000000000003,0.5250000000000004,0.5250000000000004,0.9638554216867468,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-10-10,22.8,31.8,26.9,5.0,6.8,89.0,10.0,1,Hujan,0.2250000000000005,0.3250000000000002,0.3499999999999996,0.0328947368421052,0.8192771084337348,0.7435897435897436,0.8181818181818182,0.2750000000000003,0.5749999999999993,0.4000000000000003,0.9638554216867468,0.6923076923076923,Naive Bayes,1,Hujan,1
2024-10-11,21.9,32.4,28.2,15.5,5.0,86.0,10.0,1,Hujan,0.0,0.4749999999999996,0.6749999999999998,0.1019736842105263,0.6024096385542168,0.5897435897435898,0.8181818181818182,0.2250000000000005,0.3250000000000002,0.3499999999999996,0.8192771084337348,0.7435897435897436,Naive Bayes,1,Hujan,1
2024-10-12,21.9,33.0,28.6,11.0,8.0,78.0,10.0,0,Tidak Hujan,0.0,0.625,0.7750000000000004,0.0723684210526315,0.9638554216867468,0.1794871794871795,0.8181818181818182,0.0,0.4749999999999996,0.6749999999999998,0.6024096385542168,0.5897435897435898,Naive Bayes,0,Tidak Hujan,1
2024-10-13,24.4,32.8,28.4,35.1,7.3,87.0,10.0,0,Tidak Hujan,0.625,0.5749999999999993,0.7249999999999996,0.2309210526315789,0.8795180722891566,0.6410256410256411,0.8181818181818182,0.0,0.625,0.7750000000000004,0.9638554216867468,0.1794871794871795,Naive Bayes,0,Tidak Hujan,1
2024-10-14,24.0,32.2,27.8,65.0,5.3,86.0,10.0,1,Hujan,0.5250000000000004,0.4250000000000007,0.5750000000000002,0.4276315789473684,0.6385542168674698,0.5897435897435898,0.8181818181818182,0.625,0.5749999999999993,0.7249999999999996,0.8795180722891566,0.6410256410256411,Naive Bayes,1,Hujan,1
2024-10-15,24.8,32.6,28.4,0.0,7.0,84.0,10.0,0,Tidak Hujan,0.7250000000000005,0.5250000000000004,0.7249999999999996,0.0,0.8433734939759036,0.4871794871794871,0.8181818181818182,0.5250000000000004,0.4250000000000007,0.5750000000000002,0.6385542168674698,0.5897435897435898,Naive Bayes,1,Hujan,1
2024-10-16,24.2,32.2,27.0,40.5,6.2,88.0,10.0,1,Hujan,0.5750000000000002,0.4250000000000007,0.375,0.2664473684210526,0.7469879518072289,0.6923076923076923,0.8181818181818182,0.7250000000000005,0.5250000000000004,0.7249999999999996,0.8433734939759036,0.4871794871794871,Naive Bayes,1,Hujan,1
2024-10-17,25.0,32.0,28.0,6.2,5.1,87.0,10.0,1,Hujan,0.7750000000000004,0.375,0.625,0.0407894736842105,0.6144578313253011,0.6410256410256411,0.8181818181818182,0.5750000000000002,0.4250000000000007,0.375,0.7469879518072289,0.6923076923076923,Naive Bayes,1,Hujan,1
2024-10-18,25.6,32.2,27.5,0.0,6.5,85.0,10.0,0,Tidak Hujan,0.9250000000000008,0.4250000000000007,0.5,0.0,0.7831325301204819,0.5384615384615384,0.8181818181818182,0.7750000000000004,0.375,0.625,0.6144578313253011,0.6410256410256411,Naive Bayes,1,Hujan,1
2024-10-19,23.4,33.0,27.6,4.2,4.1,84.0,10.0,0,Tidak Hujan,0.375,0.625,0.5250000000000004,0.0276315789473684,0.4939759036144577,0.4871794871794871,0.8181818181818182,0.9250000000000008,0.4250000000000007,0.5,0.7831325301204819,0.5384615384615384,Naive Bayes,1,Hujan,1
2024-10-20,25.2,33.0,28.5,0.1,8.0,82.0,10.0,0,Tidak Hujan,0.8250000000000002,0.625,0.75,0.0006578947368421,0.9638554216867468,0.3846153846153846,0.8181818181818182,0.375,0.625,0.5250000000000004,0.4939759036144577,0.4871794871794871,Naive Bayes,0,Tidak Hujan,1
2024-10-21,25.6,32.4,28.0,0.0,7.5,81.0,10.0,1,Hujan,0.9250000000000008,0.4749999999999996,0.625,0.0,0.9036144578313252,0.3333333333333333,0.8181818181818182,0.8250000000000002,0.625,0.75,0.9638554216867468,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-10-22,23.4,32.6,27.4,24.5,4.9,82.0,10.0,0,Tidak Hujan,0.375,0.5250000000000004,0.4749999999999996,0.1611842105263158,0.5903614457831325,0.3846153846153846,0.8181818181818182,0.9250000000000008,0.4749999999999996,0.625,0.9036144578313252,0.3333333333333333,Naive Bayes,0,Tidak Hujan,1
2024-10-23,23.6,33.6,28.8,0.0,7.3,77.0,10.0,0,Tidak Hujan,0.4250000000000007,0.7750000000000004,0.8250000000000002,0.0,0.8795180722891566,0.1282051282051282,0.8181818181818182,0.375,0.5250000000000004,0.4749999999999996,0.5903614457831325,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-10-24,23.2,33.6,28.5,0.1,8.0,80.0,10.0,0,Tidak Hujan,0.3250000000000002,0.7750000000000004,0.75,0.0006578947368421,0.9638554216867468,0.282051282051282,0.8181818181818182,0.4250000000000007,0.7750000000000004,0.8250000000000002,0.8795180722891566,0.1282051282051282,Naive Bayes,0,Tidak Hujan,1
2024-10-25,23.6,33.0,28.8,0.0,8.0,79.0,10.0,0,Tidak Hujan,0.4250000000000007,0.625,0.8250000000000002,0.0,0.9638554216867468,0.2307692307692307,0.8181818181818182,0.3250000000000002,0.7750000000000004,0.75,0.9638554216867468,0.282051282051282,Naive Bayes,0,Tidak Hujan,1
2024-10-26,23.8,33.2,28.6,0.1,4.7,79.0,10.0,0,Tidak Hujan,0.4750000000000005,0.6750000000000007,0.7750000000000004,0.0006578947368421,0.5662650602409638,0.2307692307692307,0.8181818181818182,0.4250000000000007,0.625,0.8250000000000002,0.9638554216867468,0.2307692307692307,Naive Bayes,0,Tidak Hujan,1
2024-10-27,24.6,33.2,28.3,0.0,8.0,82.0,10.0,0,Tidak Hujan,0.6750000000000007,0.6750000000000007,0.7000000000000002,0.0,0.9638554216867468,0.3846153846153846,0.8181818181818182,0.4750000000000005,0.6750000000000007,0.7750000000000004,0.5662650602409638,0.2307692307692307,Naive Bayes,0,Tidak Hujan,1
2024-10-28,23.4,33.2,28.3,0.0,7.5,77.0,10.0,0,Tidak Hujan,0.375,0.6750000000000007,0.7000000000000002,0.0,0.9036144578313252,0.1282051282051282,0.8181818181818182,0.6750000000000007,0.6750000000000007,0.7000000000000002,0.9638554216867468,0.3846153846153846,Naive Bayes,0,Tidak Hujan,1
2024-10-29,21.9,33.6,28.5,0.0,8.0,79.0,10.0,0,Tidak Hujan,0.0,0.7750000000000004,0.75,0.0,0.9638554216867468,0.2307692307692307,0.8181818181818182,0.375,0.6750000000000007,0.7000000000000002,0.9036144578313252,0.1282051282051282,Naive Bayes,0,Tidak Hujan,1
2024-10-30,22.8,33.2,28.5,0.0,8.0,78.0,10.0,0,Tidak Hujan,0.2250000000000005,0.6750000000000007,0.75,0.0,0.9638554216867468,0.1794871794871795,0.8181818181818182,0.0,0.7750000000000004,0.75,0.9638554216867468,0.2307692307692307,Naive Bayes,0,Tidak Hujan,1
2024-10-31,23.2,33.8,29.0,0.0,8.0,76.0,10.0,0,Tidak Hujan,0.3250000000000002,0.8249999999999993,0.875,0.0,0.9638554216867468,0.0769230769230769,0.8181818181818182,0.2250000000000005,0.6750000000000007,0.75,0.9638554216867468,0.1794871794871795,Naive Bayes,0,Tidak Hujan,1
2024-11-01,23.0,33.4,28.5,2.5,8.0,77.0,11.0,0,Tidak Hujan,0.2750000000000003,0.7249999999999996,0.75,0.0164473684210526,0.9638554216867468,0.1282051282051282,0.9090909090909092,0.3250000000000002,0.8249999999999993,0.875,0.9638554216867468,0.0769230769230769,Naive Bayes,0,Tidak Hujan,1
2024-11-02,22.6,33.2,27.4,0.0,7.5,81.0,11.0,0,Tidak Hujan,0.1750000000000007,0.6750000000000007,0.4749999999999996,0.0,0.9036144578313252,0.3333333333333333,0.9090909090909092,0.2750000000000003,0.7249999999999996,0.75,0.9638554216867468,0.1282051282051282,Naive Bayes,0,Tidak Hujan,1
