TANGGAL,TN,TX,TAVG,RR,SS,RH_AVG,BULAN,Hasil_KNN,Label_KNN,TN_norm,TX_norm,TAVG_norm,RR_norm,SS_norm,RH_AVG_norm,BULAN_norm,TN_norm_kemarin,TX_norm_kemarin,TAVG_norm_kemarin,SS_norm_kemarin,RH_AVG_norm_kemarin,Algoritma_Terpilih,Prediksi_Final_Cuaca,Label_Prediksi,Cluster_Iklim
2024-11-21,26.8,33.2,29.7,0.0,4.2,75.0,11,0,Tidak Hujan,0.6956521739130437,0.5535714285714284,0.666666666666667,0.0,0.525,0.5,0.9090909090909092,0.5652173913043477,0.6249999999999996,0.6250000000000003,0.55,0.5,KNN,0,Tidak Hujan,1
2024-11-22,25.0,34.4,29.4,0.0,5.6,74.0,11,0,Tidak Hujan,0.3043478260869564,0.767857142857142,0.6041666666666667,0.0,0.7,0.46875,0.9090909090909092,0.6956521739130437,0.5535714285714284,0.666666666666667,0.525,0.5,KNN,0,Tidak Hujan,1
2024-11-23,26.6,34.4,29.0,0.0,5.5,77.0,11,0,Tidak Hujan,0.6521739130434786,0.767857142857142,0.5208333333333336,0.0,0.6875,0.5625,0.9090909090909092,0.3043478260869564,0.767857142857142,0.6041666666666667,0.7,0.46875,KNN,0,Tidak Hujan,1
2024-11-24,26.4,35.2,29.6,0.0,2.4,73.0,11,1,Hujan,0.6086956521739127,0.9107142857142856,0.645833333333334,0.0,0.3,0.4375,0.9090909090909092,0.6521739130434786,0.767857142857142,0.5208333333333336,0.6875,0.5625,KNN,1,Hujan,1
2024-11-25,27.0,34.0,30.1,0.0,3.8,72.0,11,0,Tidak Hujan,0.7391304347826088,0.6964285714285708,0.7500000000000008,0.0,0.475,0.40625,0.9090909090909092,0.6086956521739127,0.9107142857142856,0.645833333333334,0.3,0.4375,KNN,0,Tidak Hujan,1
2024-11-26,26.0,34.0,28.9,0.0,3.1,76.0,11,1,Hujan,0.5217391304347826,0.6964285714285708,0.5,0.0,0.3875,0.53125,0.9090909090909092,0.7391304347826088,0.6964285714285708,0.7500000000000008,0.475,0.40625,KNN,1,Hujan,1
2024-11-27,27.2,32.6,29.0,1.6,5.5,79.0,11,0,Tidak Hujan,0.7826086956521738,0.4464285714285709,0.5208333333333336,0.0086580086580086,0.6875,0.625,0.9090909090909092,0.5217391304347826,0.6964285714285708,0.5,0.3875,0.53125,KNN,0,Tidak Hujan,1
2024-11-28,25.4,33.8,29.4,50.0,2.3,72.0,11,1,Hujan,0.3913043478260865,0.6607142857142846,0.6041666666666667,0.2705627705627705,0.2875,0.40625,0.9090909090909092,0.7826086956521738,0.4464285714285709,0.5208333333333336,0.6875,0.625,KNN,1,Hujan,1
2024-11-29,26.4,35.0,29.8,0.6,2.0,67.0,11,0,Tidak Hujan,0.6086956521739127,0.8749999999999994,0.6875000000000006,0.0032467532467532,0.25,0.25,0.9090909090909092,0.3913043478260865,0.6607142857142846,0.6041666666666667,0.2875,0.40625,KNN,0,Tidak Hujan,1
2024-11-30,25.0,35.2,30.4,0.0,0.9,66.0,11,1,Hujan,0.3043478260869564,0.9107142857142856,0.8125000000000002,0.0,0.1125,0.21875,0.9090909090909092,0.6086956521739127,0.8749999999999994,0.6875000000000006,0.25,0.25,KNN,1,Hujan,1
